master_record_id,scope_type,scope_code,scope_name,function_code,delivery_domain_id,job_profile_id,job_profile_name,market_category,vendor,tool_product,capability_or_job_work,work_products_or_records,lifecycle_stages,source_url,verification_status,verified_date,source_record_id,source_register
MMTR-0341,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Vectorworks,Vectorworks Architect,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0015,cbe-job-tool-capability-register.csv
MMTR-0342,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,ALLPLAN,ALLPLAN,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,https://www.allplan.com/products/allplan/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0016,cbe-job-tool-capability-register.csv
MMTR-0343,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Autodesk,AutoCAD,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0017,cbe-job-tool-capability-register.csv
MMTR-0344,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Robert McNeel & Associates,Rhino,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0018,cbe-job-tool-capability-register.csv
MMTR-0345,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Robert McNeel & Associates,Grasshopper,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0019,cbe-job-tool-capability-register.csv
MMTR-0346,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Trimble,SketchUp,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0020,cbe-job-tool-capability-register.csv
MMTR-0347,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Autodesk,Autodesk Navisworks,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0021,cbe-job-tool-capability-register.csv
MMTR-0348,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Solibri,Solibri,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0022,cbe-job-tool-capability-register.csv
MMTR-0349,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Bluebeam,Bluebeam Revu,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0023,cbe-job-tool-capability-register.csv
MMTR-0350,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Autodesk,Autodesk Docs,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0024,cbe-job-tool-capability-register.csv
MMTR-0351,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,Oracle,Oracle Aconex,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,https://www.oracle.com/construction-engineering/aconex/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0025,cbe-job-tool-capability-register.csv
MMTR-0352,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-003,Architect,Design authoring / BIM / technical information,NBS,NBS Chorus,Briefing; design stages; drawings; specifications; coordination; planning; approvals; site reviews,Drawings; models; specifications; design decisions; inspection records,Brief; Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0026,cbe-job-tool-capability-register.csv
MMTR-0353,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Autodesk,Autodesk Revit,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,https://www.autodesk.com/products/revit/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0027,cbe-job-tool-capability-register.csv
MMTR-0354,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Graphisoft,Graphisoft Archicad,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0028,cbe-job-tool-capability-register.csv
MMTR-0355,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Vectorworks,Vectorworks Architect,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0029,cbe-job-tool-capability-register.csv
MMTR-0356,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,ALLPLAN,ALLPLAN,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,https://www.allplan.com/products/allplan/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0030,cbe-job-tool-capability-register.csv
MMTR-0357,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Autodesk,AutoCAD,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0031,cbe-job-tool-capability-register.csv
MMTR-0358,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Autodesk,Autodesk Navisworks,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0032,cbe-job-tool-capability-register.csv
MMTR-0359,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Solibri,Solibri,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0033,cbe-job-tool-capability-register.csv
MMTR-0360,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Bluebeam,Bluebeam Revu,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0034,cbe-job-tool-capability-register.csv
MMTR-0361,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,Autodesk,Autodesk Docs,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0035,cbe-job-tool-capability-register.csv
MMTR-0362,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-004,Architectural technician,Design authoring / BIM / technical information,NBS,NBS Chorus,Technical drawings; detailing; schedules; coordination; document production,Drawings; details; schedules; issue sheets,Design; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0036,cbe-job-tool-capability-register.csv
MMTR-0363,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Autodesk,Autodesk Revit,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,https://www.autodesk.com/products/revit/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0037,cbe-job-tool-capability-register.csv
MMTR-0364,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Graphisoft,Graphisoft Archicad,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0038,cbe-job-tool-capability-register.csv
MMTR-0365,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Vectorworks,Vectorworks Architect,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0039,cbe-job-tool-capability-register.csv
MMTR-0366,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,ALLPLAN,ALLPLAN,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,https://www.allplan.com/products/allplan/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0040,cbe-job-tool-capability-register.csv
MMTR-0367,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Autodesk,AutoCAD,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0041,cbe-job-tool-capability-register.csv
MMTR-0368,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Autodesk,Autodesk Navisworks,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0042,cbe-job-tool-capability-register.csv
MMTR-0369,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Solibri,Solibri,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0043,cbe-job-tool-capability-register.csv
MMTR-0370,CBE_PROFESSIONAL_DOMAIN,D01,Architecture & Design,F05;F13;F19;F23;F26;F27,D01,CBE-JP-005,Architectural technologist,Design authoring / BIM / technical information,Bluebeam,Bluebeam Revu,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,Design; Construction; Handover,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0044,cbe-job-tool-capability-register.csv
