backlog_id,source_record_id,function_code,function_name,market_category,vendor,product_or_suite,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
ENT-MTB-0111,MTR-0111,F12,Service Delivery & Field Operations,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Oracle,Oracle Field Service,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F12 Service Delivery & Field Operations.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.oracle.com/,2026-09-21
ENT-MTB-0112,MTR-0112,F12,Service Delivery & Field Operations,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",PTC,PTC ServiceMax,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F12 Service Delivery & Field Operations.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.ptc.com/en/products/windchill,2026-09-21
ENT-MTB-0113,MTR-0113,F12,Service Delivery & Field Operations,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",IBM,IBM Maximo,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F12 Service Delivery & Field Operations.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.ibm.com/,2026-09-21
ENT-MTB-0114,MTR-0114,F12,Service Delivery & Field Operations,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",SAP,SAP Field Service Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F12 Service Delivery & Field Operations.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.sap.com/products.html,2026-09-21
ENT-MTB-0115,MTR-0115,F12,Service Delivery & Field Operations,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Skedulo,Skedulo,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F12 Service Delivery & Field Operations.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.skedulo.com/,2026-09-21
ENT-MTB-0116,MTR-0116,F12,Service Delivery & Field Operations,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Simpro,Simpro,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F12 Service Delivery & Field Operations.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.simprogroup.com/,2026-09-21
ENT-MTB-0117,MTR-0117,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",ETQ,ETQ Reliance,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.etq.com/,2026-09-21
ENT-MTB-0118,MTR-0118,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",MasterControl,MasterControl,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.mastercontrol.com/,2026-09-21
ENT-MTB-0119,MTR-0119,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Ideagen,Ideagen Quality Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.ideagen.com/,2026-09-21
ENT-MTB-0120,MTR-0120,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Intelex,Intelex Quality Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.intelex.com/,2026-09-21
ENT-MTB-0121,MTR-0121,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Honeywell,TrackWise Digital,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.spartasystems.com/,2026-09-21
ENT-MTB-0122,MTR-0122,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",SAP,SAP Quality Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.sap.com/products.html,2026-09-21
ENT-MTB-0123,MTR-0123,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Oracle,Oracle Quality Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.oracle.com/,2026-09-21
ENT-MTB-0124,MTR-0124,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Siemens,Siemens Teamcenter Quality,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.siemens.com/,2026-09-21
ENT-MTB-0125,MTR-0125,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Procore,Procore Quality & Safety,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.procore.com/,2026-09-21
ENT-MTB-0126,MTR-0126,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Autodesk,Autodesk Build,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.autodesk.com/,2026-09-21
ENT-MTB-0127,MTR-0127,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Trimble,Trimble Field View,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.trimble.com/,2026-09-21
ENT-MTB-0128,MTR-0128,F13,Quality Management,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",Dalux,Dalux Field,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F13 Quality Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.dalux.com/,2026-09-21
ENT-MTB-0129,MTR-0129,F14,"Finance, Accounting, Treasury & Tax","GL, AP, AR, expenses, assets, cost accounting, close, consolidation, treasury, tax and project finance",SAP,SAP Cloud ERP,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for GL, AP, AR, expenses, assets, cost accounting, close, consolidation, treasury, tax and project finance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F14 Finance, Accounting, Treasury & Tax.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.sap.com/products.html,2026-09-21
ENT-MTB-0130,MTR-0130,F14,"Finance, Accounting, Treasury & Tax","GL, AP, AR, expenses, assets, cost accounting, close, consolidation, treasury, tax and project finance",Oracle,Oracle Fusion Cloud Financials,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for GL, AP, AR, expenses, assets, cost accounting, close, consolidation, treasury, tax and project finance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F14 Finance, Accounting, Treasury & Tax.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.oracle.com/,2026-09-21
