backlog_id,source_mapping_id,job_profile_id,canonical_name,tool_product,vendor,candidate_job_capabilities,candidate_work_products,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
CBE-MTB-0136,CBE-JTM-0136,CBE-JP-018,Civil engineer,Bluebeam Revu,Bluebeam,Civil design; calculations; specifications; coordination; site queries; inspections,Designs; calculations; specifications; RFIs; inspection records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Civil design; calculations; specifications; coordination; site queries; inspections; create/control Designs; calculations; specifications; RFIs; inspection records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.bluebeam.com/revu/,2026-09-21
CBE-MTB-0137,CBE-JTM-0137,CBE-JP-019,Civil engineering technician,Autodesk Civil 3D,Autodesk,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.autodesk.com/products/civil-3d/overview,2026-09-21
CBE-MTB-0138,CBE-JTM-0138,CBE-JP-019,Civil engineering technician,Bentley OpenRoads Designer,Bentley Systems,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0139,CBE-JTM-0139,CBE-JP-019,Civil engineering technician,AutoCAD,Autodesk,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0140,CBE-JTM-0140,CBE-JP-019,Civil engineering technician,Bentley MicroStation,Bentley Systems,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0141,CBE-JTM-0141,CBE-JP-019,Civil engineering technician,Trimble Business Center,Trimble,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://geospatial.trimble.com/en/products/software/trimble-business-center,2026-09-21
CBE-MTB-0142,CBE-JTM-0142,CBE-JP-019,Civil engineering technician,Autodesk Navisworks,Autodesk,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0143,CBE-JTM-0143,CBE-JP-019,Civil engineering technician,Bluebeam Revu,Bluebeam,CAD/BIM support; surveys; calculations; drawings; records,Drawings; models; survey data; schedules,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for CAD/BIM support; surveys; calculations; drawings; records; create/control Drawings; models; survey data; schedules as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.bluebeam.com/revu/,2026-09-21
CBE-MTB-0144,CBE-JTM-0144,CBE-JP-020,Commercial energy assessor,IES VE 2026,IES,Property data capture; energy assessment; evidence; certificate workflow,Assessment records; evidence; EPC-related outputs,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Property data capture; energy assessment; evidence; certificate workflow; create/control Assessment records; evidence; EPC-related outputs as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.iesve.com/ve2026,2026-09-21
CBE-MTB-0145,CBE-JTM-0145,CBE-JP-020,Commercial energy assessor,DesignBuilder,DesignBuilder Software,Property data capture; energy assessment; evidence; certificate workflow,Assessment records; evidence; EPC-related outputs,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Property data capture; energy assessment; evidence; certificate workflow; create/control Assessment records; evidence; EPC-related outputs as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0146,CBE-JTM-0146,CBE-JP-020,Commercial energy assessor,Elmhurst SBEM Online,Elmhurst Energy,Property data capture; energy assessment; evidence; certificate workflow,Assessment records; evidence; EPC-related outputs,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Property data capture; energy assessment; evidence; certificate workflow; create/control Assessment records; evidence; EPC-related outputs as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,https://www.elmhurstenergy.co.uk/software-with-elmhurst/,2026-09-21
CBE-MTB-0147,CBE-JTM-0147,CBE-JP-020,Commercial energy assessor,iSBEM,UK NCM,Property data capture; energy assessment; evidence; certificate workflow,Assessment records; evidence; EPC-related outputs,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Property data capture; energy assessment; evidence; certificate workflow; create/control Assessment records; evidence; EPC-related outputs as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0148,CBE-JTM-0148,CBE-JP-020,Commercial energy assessor,Bentley EnergySimulator,Bentley Systems,Property data capture; energy assessment; evidence; certificate workflow,Assessment records; evidence; EPC-related outputs,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Property data capture; energy assessment; evidence; certificate workflow; create/control Assessment records; evidence; EPC-related outputs as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0149,CBE-JTM-0149,CBE-JP-021,Conservator,Arches,Arches Project,Condition assessment; conservation plan; treatment records; provenance/evidence,Condition reports; treatment plans; photos; conservation records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Condition assessment; conservation plan; treatment records; provenance/evidence; create/control Condition reports; treatment plans; photos; conservation records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0150,CBE-JTM-0150,CBE-JP-021,Conservator,Axiell Collections,Axiell,Condition assessment; conservation plan; treatment records; provenance/evidence,Condition reports; treatment plans; photos; conservation records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Condition assessment; conservation plan; treatment records; provenance/evidence; create/control Condition reports; treatment plans; photos; conservation records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
