capability_id,function_code,function_name,l2_id,l2_name,activity_sequence,activity_name,work_pattern,native_engine_ids,shared_platform_engine_ids,canonical_object_mapping_status,implementation_reconciliation_status,effective_date
"NCC-F10.11-004","F10","Demand, Supply Chain & Logistics","F10.11","Reverse logistics","4","recycle","OPERATE","NTE-021;NTE-022","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.11-005","F10","Demand, Supply Chain & Logistics","F10.11","Reverse logistics","5","dispose","OPERATE","NTE-021;NTE-022","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.11-006","F10","Demand, Supply Chain & Logistics","F10.11","Reverse logistics","6","return to supplier","OPERATE","NTE-021;NTE-022","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.12-001","F10","Demand, Supply Chain & Logistics","F10.12","Supply chain analytics","1","Monitor OTIF","ANALYSE","NTE-021;NTE-022;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.12-002","F10","Demand, Supply Chain & Logistics","F10.12","Supply chain analytics","2","inventory turns","OPERATE","NTE-021;NTE-022;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.12-003","F10","Demand, Supply Chain & Logistics","F10.12","Supply chain analytics","3","lead time","OPERATE","NTE-021;NTE-022;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.12-004","F10","Demand, Supply Chain & Logistics","F10.12","Supply chain analytics","4","capacity","OPERATE","NTE-021;NTE-022;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.12-005","F10","Demand, Supply Chain & Logistics","F10.12","Supply chain analytics","5","logistics costs","OPERATE","NTE-021;NTE-022;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.13-001","F10","Demand, Supply Chain & Logistics","F10.13","Supply chain risk","1","Identify dependencies","OPERATE","NTE-021;NTE-022;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.13-002","F10","Demand, Supply Chain & Logistics","F10.13","Supply chain risk","2","monitor disruption","ANALYSE","NTE-021;NTE-022;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.13-003","F10","Demand, Supply Chain & Logistics","F10.13","Supply chain risk","3","qualify alternatives","OPERATE","NTE-021;NTE-022;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F10.13-004","F10","Demand, Supply Chain & Logistics","F10.13","Supply chain risk","4","activate contingencies","TRANSACT_EXECUTE","NTE-021;NTE-022;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.01-001","F11","Manufacturing / Production Operations","F11.01","Production planning","1","Translate demand","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.01-002","F11","Manufacturing / Production Operations","F11.01","Production planning","2","create production plan","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.01-003","F11","Manufacturing / Production Operations","F11.01","Production planning","3","determine capacity","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.01-004","F11","Manufacturing / Production Operations","F11.01","Production planning","4","schedule production","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.02-001","F11","Manufacturing / Production Operations","F11.02","Production scheduling","1","Sequence jobs","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.02-002","F11","Manufacturing / Production Operations","F11.02","Production scheduling","2","allocate machines","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.02-003","F11","Manufacturing / Production Operations","F11.02","Production scheduling","3","allocate labour","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.02-004","F11","Manufacturing / Production Operations","F11.02","Production scheduling","4","release work orders","TRANSACT_EXECUTE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.03-001","F11","Manufacturing / Production Operations","F11.03","Material staging","1","Pick materials","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.03-002","F11","Manufacturing / Production Operations","F11.03","Material staging","2","issue to production","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.03-003","F11","Manufacturing / Production Operations","F11.03","Material staging","3","verify availability","ASSURE_VERIFY","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.03-004","F11","Manufacturing / Production Operations","F11.03","Material staging","4","record consumption","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.04-001","F11","Manufacturing / Production Operations","F11.04","Production execution","1","Set up equipment","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.04-002","F11","Manufacturing / Production Operations","F11.04","Production execution","2","perform operation","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.04-003","F11","Manufacturing / Production Operations","F11.04","Production execution","3","record output","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.04-004","F11","Manufacturing / Production Operations","F11.04","Production execution","4","report downtime","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.05-001","F11","Manufacturing / Production Operations","F11.05","Process control","1","Monitor parameters","ANALYSE","NTE-023;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.05-002","F11","Manufacturing / Production Operations","F11.05","Process control","2","inspect output","ASSURE_VERIFY","NTE-023;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.05-003","F11","Manufacturing / Production Operations","F11.05","Process control","3","adjust equipment/process","OPERATE","NTE-023;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.06-001","F11","Manufacturing / Production Operations","F11.06","Work-in-progress","1","Track WIP","ANALYSE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.06-002","F11","Manufacturing / Production Operations","F11.06","Work-in-progress","2","move materials","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.06-003","F11","Manufacturing / Production Operations","F11.06","Work-in-progress","3","manage queues","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.06-004","F11","Manufacturing / Production Operations","F11.06","Work-in-progress","4","reconcile quantities","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.07-001","F11","Manufacturing / Production Operations","F11.07","Packaging","1","Pack","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.07-002","F11","Manufacturing / Production Operations","F11.07","Packaging","2","label","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.07-003","F11","Manufacturing / Production Operations","F11.07","Packaging","3","verify","ASSURE_VERIFY","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.07-004","F11","Manufacturing / Production Operations","F11.07","Packaging","4","palletise","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.07-005","F11","Manufacturing / Production Operations","F11.07","Packaging","5","stage finished goods","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.08-001","F11","Manufacturing / Production Operations","F11.08","Production reporting","1","Record yield","OPERATE","NTE-023;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.08-002","F11","Manufacturing / Production Operations","F11.08","Production reporting","2","scrap","OPERATE","NTE-023;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.08-003","F11","Manufacturing / Production Operations","F11.08","Production reporting","3","downtime","OPERATE","NTE-023;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.08-004","F11","Manufacturing / Production Operations","F11.08","Production reporting","4","labour","OPERATE","NTE-023;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.08-005","F11","Manufacturing / Production Operations","F11.08","Production reporting","5","throughput","OPERATE","NTE-023;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.08-006","F11","Manufacturing / Production Operations","F11.08","Production reporting","6","efficiency","OPERATE","NTE-023;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.09-001","F11","Manufacturing / Production Operations","F11.09","Capacity management","1","Calculate capacity","ANALYSE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.09-002","F11","Manufacturing / Production Operations","F11.09","Capacity management","2","identify constraints","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.09-003","F11","Manufacturing / Production Operations","F11.09","Capacity management","3","balance loads","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.09-004","F11","Manufacturing / Production Operations","F11.09","Capacity management","4","increase/decrease capacity","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.10-001","F11","Manufacturing / Production Operations","F11.10","Maintenance coordination","1","Schedule equipment access","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.10-002","F11","Manufacturing / Production Operations","F11.10","Maintenance coordination","2","report faults","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.10-003","F11","Manufacturing / Production Operations","F11.10","Maintenance coordination","3","coordinate planned maintenance","PLAN_OPTIMISE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.11-001","F11","Manufacturing / Production Operations","F11.11","Lean operations","1","Identify waste","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.11-002","F11","Manufacturing / Production Operations","F11.11","Lean operations","2","improve flow","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.11-003","F11","Manufacturing / Production Operations","F11.11","Lean operations","3","standardise work","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F11.11-004","F11","Manufacturing / Production Operations","F11.11","Lean operations","4","conduct Kaizen","OPERATE","NTE-023","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.01-001","F12","Service Delivery & Field Operations","F12.01","Service planning","1","Define delivery model","AUTHOR_CREATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.01-002","F12","Service Delivery & Field Operations","F12.01","Service planning","2","resource requirements","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.01-003","F12","Service Delivery & Field Operations","F12.01","Service planning","3","standards","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.01-004","F12","Service Delivery & Field Operations","F12.01","Service planning","4","capacity","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.02-001","F12","Service Delivery & Field Operations","F12.02","Service scheduling","1","Schedule appointments/jobs","PLAN_OPTIMISE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.02-002","F12","Service Delivery & Field Operations","F12.02","Service scheduling","2","assign personnel","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.02-003","F12","Service Delivery & Field Operations","F12.02","Service scheduling","3","optimise resources","PLAN_OPTIMISE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.03-001","F12","Service Delivery & Field Operations","F12.03","Resource dispatch","1","Select resource","OPERATE","NTE-024;NTE-035","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.03-002","F12","Service Delivery & Field Operations","F12.03","Resource dispatch","2","issue work","OPERATE","NTE-024;NTE-035","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.03-003","F12","Service Delivery & Field Operations","F12.03","Resource dispatch","3","route resource","OPERATE","NTE-024;NTE-035","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.03-004","F12","Service Delivery & Field Operations","F12.03","Resource dispatch","4","monitor progress","ANALYSE","NTE-024;NTE-035","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.04-001","F12","Service Delivery & Field Operations","F12.04","Service execution","1","Perform service","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.04-002","F12","Service Delivery & Field Operations","F12.04","Service execution","2","record work","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.04-003","F12","Service Delivery & Field Operations","F12.04","Service execution","3","capture evidence","AUTHOR_CREATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.04-004","F12","Service Delivery & Field Operations","F12.04","Service execution","4","complete service","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.05-001","F12","Service Delivery & Field Operations","F12.05","Field service","1","Travel to site","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.05-002","F12","Service Delivery & Field Operations","F12.05","Field service","2","inspect","ASSURE_VERIFY","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.05-003","F12","Service Delivery & Field Operations","F12.05","Field service","3","repair/install","OPERATE","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F12.05-004","F12","Service Delivery & Field Operations","F12.05","Field service","4","test","ASSURE_VERIFY","NTE-024","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
