activity_id,workspace,subfunction_id,subfunction,activity,aggregate_id,object_model_id,object_name,action,access_mode,approval_required,decision_required,evidence_required,secondary_aggregates
F10.08.A03,F10,F10.08,Transport Management,tender loads,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.08.A04,F10,F10.08,Transport Management,track delivery,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,monitor,query,false,false,false,AGG-10-INVENTORY-MOVEMENT
F10.08.A05,F10,F10.08,Transport Management,reconcile freight,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,reconcile,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.09.A01,F10,F10.09,Distribution,Allocate orders,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,allocate,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.09.A02,F10,F10.09,Distribution,schedule dispatch,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,allocate,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.09.A03,F10,F10.09,Distribution,fulfil deliveries,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.09.A04,F10,F10.09,Distribution,confirm receipt,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.10.A01,F10,F10.10,Import / Export,Classify goods,AGG-10-TRADE-DECLARATION,LOG-TRADE-DECLARATION,Trade Declaration,execute,command,false,false,true,AGG-21-CONTROL|AGG-10-LOGISTICS
F10.10.A02,F10,F10.10,Import / Export,prepare customs documentation,AGG-10-TRADE-DECLARATION,LOG-TRADE-DECLARATION,Trade Declaration,execute,command,false,false,true,AGG-21-CONTROL|AGG-10-LOGISTICS
F10.10.A03,F10,F10.10,Import / Export,obtain licences,AGG-10-TRADE-DECLARATION,LOG-TRADE-DECLARATION,Trade Declaration,execute,command,false,false,true,AGG-21-CONTROL|AGG-10-LOGISTICS
F10.10.A04,F10,F10.10,Import / Export,clear customs,AGG-10-TRADE-DECLARATION,LOG-TRADE-DECLARATION,Trade Declaration,execute,command,false,false,true,AGG-21-CONTROL|AGG-10-LOGISTICS
F10.11.A01,F10,F10.11,Reverse Logistics,Receive returns,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,receive,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.11.A02,F10,F10.11,Reverse Logistics,inspect,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,review,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.11.A03,F10,F10.11,Reverse Logistics,refurbish,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.11.A04,F10,F10.11,Reverse Logistics,recycle,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.11.A05,F10,F10.11,Reverse Logistics,dispose,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,retire,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.11.A06,F10,F10.11,Reverse Logistics,return to supplier,AGG-10-LOGISTICS,LOG-SHIPMENT,Shipment / Logistics,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F10.12.A01,F10,F10.12,Supply Chain Analytics,Monitor OTIF,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Supply Chain Performance,monitor,query,false,false,false,AGG-24-DATA
F10.12.A02,F10,F10.12,Supply Chain Analytics,inventory turns,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Supply Chain Performance,analyse,query,false,false,false,AGG-24-DATA
F10.12.A03,F10,F10.12,Supply Chain Analytics,lead time,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Supply Chain Performance,analyse,query,false,false,false,AGG-24-DATA
F10.12.A04,F10,F10.12,Supply Chain Analytics,capacity,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Supply Chain Performance,analyse,query,false,false,false,AGG-24-DATA
F10.12.A05,F10,F10.12,Supply Chain Analytics,logistics costs,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Supply Chain Performance,record,command,false,false,true,AGG-24-DATA
F10.13.A01,F10,F10.13,Supply Chain Risk,Identify dependencies,AGG-21-RISK,RISK-ENTERPRISE-RISK,Supply Chain Risk,analyse,query,false,false,false,
F10.13.A02,F10,F10.13,Supply Chain Risk,monitor disruption,AGG-21-RISK,RISK-ENTERPRISE-RISK,Supply Chain Risk,monitor,query,false,false,false,
F10.13.A03,F10,F10.13,Supply Chain Risk,qualify alternatives,AGG-21-RISK,RISK-ENTERPRISE-RISK,Supply Chain Risk,execute,command,false,false,true,
F10.13.A04,F10,F10.13,Supply Chain Risk,activate contingencies,AGG-21-RISK,RISK-ENTERPRISE-RISK,Supply Chain Risk,execute,command,false,false,true,
F11.01.A01,F11,F11.01,Production Planning,Translate demand,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,execute,command,false,false,true,AGG-10-PLANNING
F11.01.A02,F11,F11.01,Production Planning,create production plan,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,create,command,false,false,true,AGG-10-PLANNING
F11.01.A03,F11,F11.01,Production Planning,determine capacity,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,analyse,query,false,false,false,AGG-10-PLANNING
F11.01.A04,F11,F11.01,Production Planning,schedule production,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,allocate,command,false,false,true,AGG-10-PLANNING
F11.02.A01,F11,F11.02,Production Scheduling,Sequence jobs,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,execute,command,false,false,true,AGG-10-PLANNING
F11.02.A02,F11,F11.02,Production Scheduling,allocate machines,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,allocate,command,false,false,true,AGG-10-PLANNING
F11.02.A03,F11,F11.02,Production Scheduling,allocate labour,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,allocate,command,false,false,true,AGG-10-PLANNING
F11.02.A04,F11,F11.02,Production Scheduling,release work orders,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,publish,command,true,true,true,AGG-10-PLANNING
F11.03.A01,F11,F11.03,Material Staging,Pick materials,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,execute,command,false,false,true,AGG-11-PRODUCTION
F11.03.A02,F11,F11.03,Material Staging,issue to production,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,issue,command,false,false,true,AGG-11-PRODUCTION
F11.03.A03,F11,F11.03,Material Staging,verify availability,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,review,command,false,false,true,AGG-11-PRODUCTION
F11.03.A04,F11,F11.03,Material Staging,record consumption,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,record,command,false,false,true,AGG-11-PRODUCTION
F11.04.A01,F11,F11.04,Production Execution,Set up equipment,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,create,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.04.A02,F11,F11.04,Production Execution,perform operation,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.04.A03,F11,F11.04,Production Execution,record output,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,record,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.04.A04,F11,F11.04,Production Execution,report downtime,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.05.A01,F11,F11.05,Process Control,Monitor parameters,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,monitor,query,false,false,false,AGG-10-INVENTORY-MOVEMENT
F11.05.A02,F11,F11.05,Process Control,inspect output,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,review,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.05.A03,F11,F11.05,Process Control,adjust equipment/process,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,change,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.06.A01,F11,F11.06,Work-in-progress,Track WIP,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,monitor,query,false,false,false,AGG-10-INVENTORY-MOVEMENT
F11.06.A02,F11,F11.06,Work-in-progress,move materials,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.06.A03,F11,F11.06,Work-in-progress,manage queues,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,configure,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.06.A04,F11,F11.06,Work-in-progress,reconcile quantities,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,reconcile,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.07.A01,F11,F11.07,Packaging,Pack,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,execute,command,false,false,true,AGG-11-PRODUCTION
F11.07.A02,F11,F11.07,Packaging,label,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,execute,command,false,false,true,AGG-11-PRODUCTION
F11.07.A03,F11,F11.07,Packaging,verify,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,review,command,false,false,true,AGG-11-PRODUCTION
F11.07.A04,F11,F11.07,Packaging,palletise,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,execute,command,false,false,true,AGG-11-PRODUCTION
F11.07.A05,F11,F11.07,Packaging,stage finished goods,AGG-10-INVENTORY-MOVEMENT,INV-MOVEMENT,Material / Packaging Movement,execute,command,false,false,true,AGG-11-PRODUCTION
F11.08.A01,F11,F11.08,Production Reporting,Record yield,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,record,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.08.A02,F11,F11.08,Production Reporting,scrap,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.08.A03,F11,F11.08,Production Reporting,downtime,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.08.A04,F11,F11.08,Production Reporting,labour,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.08.A05,F11,F11.08,Production Reporting,throughput,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.08.A06,F11,F11.08,Production Reporting,efficiency,AGG-11-PRODUCTION,MFG-PRODUCTION-ORDER,Production Order,execute,command,false,false,true,AGG-10-INVENTORY-MOVEMENT
F11.09.A01,F11,F11.09,Capacity Management,Calculate capacity,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,analyse,query,false,false,false,AGG-10-PLANNING
F11.09.A02,F11,F11.09,Capacity Management,identify constraints,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,analyse,query,false,false,false,AGG-10-PLANNING
F11.09.A03,F11,F11.09,Capacity Management,balance loads,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,execute,command,false,false,true,AGG-10-PLANNING
F11.09.A04,F11,F11.09,Capacity Management,increase/decrease capacity,AGG-11-MFG-DEFINITION,MFG-DEFINITION,Manufacturing Definition / Plan,execute,command,false,false,true,AGG-10-PLANNING
F11.10.A01,F11,F11.10,Maintenance Coordination,Schedule equipment access,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Maintenance Work Order,allocate,command,false,false,true,AGG-11-PRODUCTION
F11.10.A02,F11,F11.10,Maintenance Coordination,report faults,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Maintenance Work Order,execute,command,false,false,true,AGG-11-PRODUCTION
F11.10.A03,F11,F11.10,Maintenance Coordination,coordinate planned maintenance,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Maintenance Work Order,execute,command,false,false,true,AGG-11-PRODUCTION
F11.11.A01,F11,F11.11,Lean Operations,Identify waste,AGG-26-IMPROVEMENT-OPPORTUNITY,PROC-IMPROVEMENT-OPPORTUNITY,Improvement Opportunity,analyse,query,false,false,false,AGG-11-PRODUCTION|AGG-26-PROCESS
F11.11.A02,F11,F11.11,Lean Operations,improve flow,AGG-26-IMPROVEMENT-OPPORTUNITY,PROC-IMPROVEMENT-OPPORTUNITY,Improvement Opportunity,change,command,false,false,true,AGG-11-PRODUCTION|AGG-26-PROCESS
F11.11.A03,F11,F11.11,Lean Operations,standardise work,AGG-26-IMPROVEMENT-OPPORTUNITY,PROC-IMPROVEMENT-OPPORTUNITY,Improvement Opportunity,execute,command,false,false,true,AGG-11-PRODUCTION|AGG-26-PROCESS
F11.11.A04,F11,F11.11,Lean Operations,conduct Kaizen,AGG-26-IMPROVEMENT-OPPORTUNITY,PROC-IMPROVEMENT-OPPORTUNITY,Improvement Opportunity,execute,command,false,false,true,AGG-11-PRODUCTION|AGG-26-PROCESS
F12.01.A01,F12,F12.01,Service Planning,Define delivery model,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,create,command,false,false,true,AGG-18-WORKFORCE
F12.01.A02,F12,F12.01,Service Planning,resource requirements,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,allocate,command,false,false,true,AGG-18-WORKFORCE
F12.01.A03,F12,F12.01,Service Planning,standards,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,execute,command,false,false,true,AGG-18-WORKFORCE
F12.01.A04,F12,F12.01,Service Planning,capacity,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,execute,command,false,false,true,AGG-18-WORKFORCE
F12.02.A01,F12,F12.02,Service Scheduling,Schedule appointments/jobs,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,allocate,command,false,false,true,AGG-18-WORKFORCE
F12.02.A02,F12,F12.02,Service Scheduling,assign personnel,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,allocate,command,false,false,true,AGG-18-WORKFORCE
F12.02.A03,F12,F12.02,Service Scheduling,optimise resources,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,execute,command,false,false,true,AGG-18-WORKFORCE
F12.03.A01,F12,F12.03,Resource Dispatch,Select resource,AGG-17-SERVICE,OPS-SERVICE-APPOINTMENT,Service Appointment,approve,command,true,true,true,AGG-18-WORKFORCE
F12.03.A02,F12,F12.03,Resource Dispatch,issue work,AGG-17-SERVICE,OPS-SERVICE-APPOINTMENT,Service Appointment,issue,command,false,false,true,AGG-18-WORKFORCE
F12.03.A03,F12,F12.03,Resource Dispatch,route resource,AGG-17-SERVICE,OPS-SERVICE-APPOINTMENT,Service Appointment,execute,command,false,false,true,AGG-18-WORKFORCE
F12.03.A04,F12,F12.03,Resource Dispatch,monitor progress,AGG-17-SERVICE,OPS-SERVICE-APPOINTMENT,Service Appointment,monitor,query,false,false,false,AGG-18-WORKFORCE
F12.04.A01,F12,F12.04,Service Execution,Perform service,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,execute,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.04.A02,F12,F12.04,Service Execution,record work,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,record,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.04.A03,F12,F12.04,Service Execution,capture evidence,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,create,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.04.A04,F12,F12.04,Service Execution,complete service,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,close,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.05.A01,F12,F12.05,Field Service,Travel to site,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,execute,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.05.A02,F12,F12.05,Field Service,inspect,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,review,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.05.A03,F12,F12.05,Field Service,repair/install,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,execute,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.05.A04,F12,F12.05,Field Service,test,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,review,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.05.A05,F12,F12.05,Field Service,obtain customer acceptance,AGG-17-WORK-ORDER,OPS-WORK-ORDER,Work Order,execute,command,false,false,true,AGG-12-FIELD-EXECUTION
F12.06.A01,F12,F12.06,Professional Services,Define engagement,AGG-06-PROJECT,CBO-PROJECT,Project / Professional Service,create,command,false,false,true,AGG-18-WORKFORCE
F12.06.A02,F12,F12.06,Professional Services,plan resources,AGG-06-PROJECT,CBO-PROJECT,Project / Professional Service,allocate,command,false,false,true,AGG-18-WORKFORCE
F12.06.A03,F12,F12.06,Professional Services,perform work,AGG-06-PROJECT,CBO-PROJECT,Project / Professional Service,execute,command,false,false,true,AGG-18-WORKFORCE
F12.06.A04,F12,F12.06,Professional Services,deliver outputs,AGG-06-PROJECT,CBO-PROJECT,Project / Professional Service,execute,command,false,false,true,AGG-18-WORKFORCE
F12.07.A01,F12,F12.07,Service Acceptance,Validate completion,AGG-17-SERVICE-ACCEPTANCE,OPS-SERVICE-ACCEPTANCE,Service Acceptance,review,command,false,false,true,AGG-17-SERVICE
F12.07.A02,F12,F12.07,Service Acceptance,obtain sign-off,AGG-17-SERVICE-ACCEPTANCE,OPS-SERVICE-ACCEPTANCE,Service Acceptance,execute,command,false,false,true,AGG-17-SERVICE
F12.07.A03,F12,F12.07,Service Acceptance,close order,AGG-17-SERVICE-ACCEPTANCE,OPS-SERVICE-ACCEPTANCE,Service Acceptance,close,command,false,false,true,AGG-17-SERVICE
F12.07.A04,F12,F12.07,Service Acceptance,trigger billing,AGG-17-SERVICE-ACCEPTANCE,OPS-SERVICE-ACCEPTANCE,Service Acceptance,execute,command,false,false,true,AGG-17-SERVICE
F12.08.A01,F12,F12.08,Service Quality,Monitor SLA,AGG-13-INSPECTION,QHSE-INSPECTION,Service Quality Evidence,monitor,query,false,false,false,AGG-17-SERVICE|AGG-13-QUALITY
F12.08.A02,F12,F12.08,Service Quality,assess quality,AGG-13-INSPECTION,QHSE-INSPECTION,Service Quality Evidence,review,command,false,false,true,AGG-17-SERVICE|AGG-13-QUALITY
F12.08.A03,F12,F12.08,Service Quality,resolve deficiencies,AGG-13-INSPECTION,QHSE-INSPECTION,Service Quality Evidence,close,command,false,false,true,AGG-17-SERVICE|AGG-13-QUALITY
F12.09.A01,F12,F12.09,Service Capacity,Forecast workload,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,analyse,query,false,false,false,AGG-18-WORKFORCE
F12.09.A02,F12,F12.09,Service Capacity,plan workforce,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,allocate,command,false,false,true,AGG-18-WORKFORCE
F12.09.A03,F12,F12.09,Service Capacity,balance demand and capacity,AGG-17-SERVICE,OPS-SERVICE-CASE,Service Case / Plan,execute,command,false,false,true,AGG-18-WORKFORCE
F12.10.A01,F12,F12.10,Service Performance,Measure productivity,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Service Performance,monitor,query,false,false,false,AGG-17-SERVICE
F12.10.A02,F12,F12.10,Service Performance,utilisation,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Service Performance,analyse,query,false,false,false,AGG-17-SERVICE
F12.10.A03,F12,F12.10,Service Performance,SLA,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Service Performance,analyse,query,false,false,false,AGG-17-SERVICE
F12.10.A04,F12,F12.10,Service Performance,first-time-fix,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Service Performance,analyse,query,false,false,false,AGG-17-SERVICE
F12.10.A05,F12,F12.10,Service Performance,cost-to-serve,AGG-02-PERFORMANCE,SGP-PERFORMANCE-SNAPSHOT,Service Performance,analyse,query,false,false,false,AGG-17-SERVICE
F13.01.A01,F13,F13.01,Quality Strategy,Establish quality objectives,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,create,command,false,false,true,AGG-13-QUALITY
F13.01.A02,F13,F13.01,Quality Strategy,policies,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,execute,command,false,false,true,AGG-13-QUALITY
F13.01.A03,F13,F13.01,Quality Strategy,governance,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,configure,command,false,false,true,AGG-13-QUALITY
F13.01.A04,F13,F13.01,Quality Strategy,standards,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,execute,command,false,false,true,AGG-13-QUALITY
F13.02.A01,F13,F13.02,Quality Planning,Define quality requirements,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,create,command,false,false,true,AGG-13-QUALITY
F13.02.A02,F13,F13.02,Quality Planning,inspection plans,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,review,command,false,false,true,AGG-13-QUALITY
F13.02.A03,F13,F13.02,Quality Planning,acceptance criteria,AGG-13-QUALITY-PLAN,QHSE-QUALITY-PLAN,Quality Plan,approve,command,true,true,true,AGG-13-QUALITY
F13.03.A01,F13,F13.03,Quality Assurance,Audit processes,AGG-13-QUALITY,QHSE-ITP,Inspection / Assurance Plan,review,command,false,false,true,AGG-09-SOURCING
F13.03.A02,F13,F13.03,Quality Assurance,review compliance,AGG-13-QUALITY,QHSE-ITP,Inspection / Assurance Plan,review,command,false,false,true,AGG-09-SOURCING
F13.03.A03,F13,F13.03,Quality Assurance,verify controls,AGG-13-QUALITY,QHSE-ITP,Inspection / Assurance Plan,review,command,false,false,true,AGG-09-SOURCING
F13.04.A01,F13,F13.04,Quality Control,Inspect,AGG-13-INSPECTION,QHSE-INSPECTION,Inspection / Test,review,command,false,false,true,AGG-13-QUALITY
F13.04.A02,F13,F13.04,Quality Control,test,AGG-13-INSPECTION,QHSE-INSPECTION,Inspection / Test,review,command,false,false,true,AGG-13-QUALITY
F13.04.A03,F13,F13.04,Quality Control,sample,AGG-13-INSPECTION,QHSE-INSPECTION,Inspection / Test,execute,command,false,false,true,AGG-13-QUALITY
F13.04.A04,F13,F13.04,Quality Control,accept/reject,AGG-13-INSPECTION,QHSE-INSPECTION,Inspection / Test,approve,command,true,true,true,AGG-13-QUALITY
F13.04.A05,F13,F13.04,Quality Control,quarantine,AGG-13-INSPECTION,QHSE-INSPECTION,Inspection / Test,execute,command,false,false,true,AGG-13-QUALITY
F13.05.A01,F13,F13.05,Non-conformance,Record defect,AGG-13-NONCONFORMANCE,QHSE-NCR,Nonconformance Report,record,command,false,false,true,
F13.05.A02,F13,F13.05,Non-conformance,contain issue,AGG-13-NONCONFORMANCE,QHSE-NCR,Nonconformance Report,execute,command,false,false,true,
F13.05.A03,F13,F13.05,Non-conformance,classify,AGG-13-NONCONFORMANCE,QHSE-NCR,Nonconformance Report,execute,command,false,false,true,
F13.05.A04,F13,F13.05,Non-conformance,investigate,AGG-13-NONCONFORMANCE,QHSE-NCR,Nonconformance Report,analyse,query,false,false,false,
